,Client,Packages,hops,next,start
4179,201,0,0,4,5
4180,201,0,1,4,5
4181,201,0,2,4,5
4182,202,0,0,4,5
4183,202,0,1,4,5
4184,202,0,2,4,5
4185,203,0,0,4,5
4186,203,0,1,4,5
4187,203,0,2,4,5
4188,204,0,0,4,5
4189,204,0,1,4,5
4190,204,0,2,4,5
4191,205,0,0,4,5
4192,205,0,1,4,5
4193,205,0,2,4,5
4194,206,0,0,4,5
4195,206,0,1,4,5
4196,206,0,2,4,5
4197,207,0,0,4,5
4198,207,0,1,4,5
4199,207,0,2,4,5
4200,1,0,0,5,5
4201,1,0,1,5,5
4202,1,0,2,5,5
4203,2,0,0,5,5
4204,2,0,1,5,5
4205,2,0,2,5,5
4206,3,0,0,5,5
4207,3,0,1,5,5
4208,3,0,2,5,5
4209,4,0,0,5,5
4210,4,0,1,5,5
4211,4,0,2,5,5
4212,5,0,0,5,5
4213,5,0,1,5,5
4214,5,0,2,5,5
4215,6,0,0,5,5
4216,6,0,1,5,5
4217,6,0,2,5,5
4218,7,0,0,5,5
4219,7,0,1,5,5
4220,7,0,2,5,5
4221,201,0,0,5,5
4222,201,0,1,5,5
4223,201,0,2,5,5
4224,202,0,0,5,5
4225,202,0,1,5,5
4226,202,0,2,5,5
4227,203,0,0,5,5
4228,203,0,1,5,5
4229,203,0,2,5,5
4230,204,0,0,5,5
4231,204,0,1,5,5
4232,204,0,2,5,5
4233,205,0,0,5,5
4234,205,0,1,5,5
4235,205,0,2,5,5
4236,206,0,0,5,5
4237,206,0,1,5,5
4238,206,0,2,5,5
4239,207,0,0,5,5
4240,207,0,1,5,5
4241,207,0,2,5,5
4242,1,0,0,6,5
4243,1,0,1,6,5
4244,1,0,2,6,5
4245,2,0,0,6,5
4246,2,0,1,6,5
4247,2,0,2,6,5
4248,3,0,0,6,5
4249,3,0,1,6,5
4250,3,0,2,6,5
4251,4,0,0,6,5
4252,4,0,1,6,5
4253,4,0,2,6,5
4254,5,0,0,6,5
4255,5,0,1,6,5
4256,5,0,2,6,5
4257,6,0,0,6,5
4258,6,0,1,6,5
4259,6,0,2,6,5
4260,7,0,0,6,5
4261,7,0,1,6,5
4262,7,0,2,6,5
4263,201,0,0,6,5
4264,201,0,1,6,5
4265,201,0,2,6,5
4266,202,0,0,6,5
4267,202,0,1,6,5
4268,202,0,2,6,5
4269,203,0,0,6,5
4270,203,0,1,6,5
4271,203,0,2,6,5
4272,204,0,0,6,5
4273,204,0,1,6,5
4274,204,0,2,6,5
4275,205,0,0,6,5
4276,205,0,1,6,5
4277,205,0,2,6,5
4278,206,0,0,6,5
4279,206,0,1,6,5
4280,206,0,2,6,5
4281,207,0,0,6,5
4282,207,0,1,6,5
4283,207,0,2,6,5
4284,1,0,0,7,5
4285,1,0,1,7,5
4286,1,0,2,7,5
4287,2,0,0,7,5
4288,2,0,1,7,5
4289,2,0,2,7,5
4290,3,0,0,7,5
4291,3,0,1,7,5
4292,3,0,2,7,5
4293,4,0,0,7,5
4294,4,0,1,7,5
4295,4,0,2,7,5
4296,5,0,0,7,5
4297,5,0,1,7,5
4298,5,0,2,7,5
4299,6,0,0,7,5
4300,6,0,1,7,5
4301,6,0,2,7,5
4302,7,0,0,7,5
4303,7,0,1,7,5
4304,7,0,2,7,5
4305,201,0,0,7,5
4306,201,0,1,7,5
4307,201,0,2,7,5
4308,202,0,0,7,5
4309,202,0,1,7,5
4310,202,0,2,7,5
4311,203,0,0,7,5
4312,203,0,1,7,5
4313,203,0,2,7,5
4314,204,0,0,7,5
4315,204,0,1,7,5
4316,204,0,2,7,5
4317,205,0,0,7,5
4318,205,0,1,7,5
4319,205,0,2,7,5
4320,206,0,0,7,5
4321,206,0,1,7,5
4322,206,0,2,7,5
4323,207,0,0,7,5
4324,207,0,1,7,5
4325,207,0,2,7,5
4326,1,0,0,201,5
4327,1,0,1,201,5
4328,1,0,2,201,5
4329,2,0,0,201,5
4330,2,0,1,201,5
4331,2,0,2,201,5
4332,3,0,0,201,5
4333,3,0,1,201,5
4334,3,0,2,201,5
4335,4,0,0,201,5
4336,4,0,1,201,5
4337,4,0,2,201,5
4338,5,0,0,201,5
4339,5,0,1,201,5
4340,5,0,2,201,5
4341,6,0,0,201,5
4342,6,0,1,201,5
4343,6,0,2,201,5
4344,7,0,0,201,5
4345,7,0,1,201,5
4346,7,0,2,201,5
4347,201,0,0,201,5
4348,201,0,1,201,5
4349,201,0,2,201,5
4350,202,0,0,201,5
4351,202,0,1,201,5
4352,202,0,2,201,5
4353,203,0,0,201,5
4354,203,0,1,201,5
4355,203,0,2,201,5
4356,204,0,0,201,5
4357,204,0,1,201,5
4358,204,0,2,201,5
4359,205,0,0,201,5
4360,205,0,1,201,5
4361,205,0,2,201,5
4362,206,0,0,201,5
4363,206,0,1,201,5
4364,206,0,2,201,5
4365,207,0,0,201,5
4366,207,0,1,201,5
4367,207,0,2,201,5
4368,1,0,0,202,5
4369,1,0,1,202,5
4370,1,0,2,202,5
4371,2,0,0,202,5
4372,2,0,1,202,5
4373,2,0,2,202,5
4374,3,0,0,202,5
4375,3,0,1,202,5
4376,3,0,2,202,5
4377,4,0,0,202,5
4378,4,0,1,202,5
4379,4,0,2,202,5
4380,5,0,0,202,5
4381,5,0,1,202,5
4382,5,0,2,202,5
4383,6,0,0,202,5
4384,6,0,1,202,5
4385,6,0,2,202,5
4386,7,0,0,202,5
4387,7,0,1,202,5
4388,7,0,2,202,5
4389,201,0,0,202,5
4390,201,0,1,202,5
4391,201,0,2,202,5
4392,202,0,0,202,5
4393,202,0,1,202,5
4394,202,0,2,202,5
4395,203,0,0,202,5
4396,203,0,1,202,5
4397,203,0,2,202,5
4398,204,0,0,202,5
4399,204,0,1,202,5
4400,204,0,2,202,5
4401,205,0,0,202,5
4402,205,0,1,202,5
4403,205,0,2,202,5
4404,206,0,0,202,5
4405,206,0,1,202,5
4406,206,0,2,202,5
4407,207,0,0,202,5
4408,207,0,1,202,5
4409,207,0,2,202,5
4410,1,0,0,203,5
4411,1,0,1,203,5
4412,1,0,2,203,5
4413,2,0,0,203,5
4414,2,0,1,203,5
4415,2,0,2,203,5
4416,3,0,0,203,5
4417,3,0,1,203,5
4418,3,0,2,203,5
4419,4,0,0,203,5
4420,4,0,1,203,5
4421,4,0,2,203,5
4422,5,0,0,203,5
4423,5,0,1,203,5
4424,5,0,2,203,5
4425,6,0,0,203,5
4426,6,0,1,203,5
4427,6,0,2,203,5
4428,7,0,0,203,5
4429,7,0,1,203,5
4430,7,0,2,203,5
4431,201,0,0,203,5
4432,201,0,1,203,5
4433,201,0,2,203,5
4434,202,0,0,203,5
4435,202,0,1,203,5
4436,202,0,2,203,5
4437,203,0,0,203,5
4438,203,0,1,203,5
4439,203,0,2,203,5
4440,204,0,0,203,5
4441,204,0,1,203,5
4442,204,0,2,203,5
4443,205,0,0,203,5
4444,205,0,1,203,5
4445,205,0,2,203,5
4446,206,0,0,203,5
4447,206,0,1,203,5
4448,206,0,2,203,5
4449,207,0,0,203,5
4450,207,0,1,203,5
4451,207,0,2,203,5
4452,1,0,0,204,5
4453,1,0,1,204,5
4454,1,0,2,204,5
4455,2,0,0,204,5
4456,2,0,1,204,5
4457,2,0,2,204,5
4458,3,0,0,204,5
4459,3,0,1,204,5
4460,3,0,2,204,5
4461,4,0,0,204,5
4462,4,0,1,204,5
4463,4,0,2,204,5
4464,5,0,0,204,5
4465,5,0,1,204,5
4466,5,0,2,204,5
4467,6,0,0,204,5
4468,6,0,1,204,5
4469,6,0,2,204,5
4470,7,0,0,204,5
4471,7,0,1,204,5
4472,7,0,2,204,5
4473,201,0,0,204,5
4474,201,0,1,204,5
4475,201,0,2,204,5
4476,202,0,0,204,5
4477,202,0,1,204,5
4478,202,0,2,204,5
4479,203,0,0,204,5
4480,203,0,1,204,5
4481,203,0,2,204,5
4482,204,0,0,204,5
4483,204,0,1,204,5
4484,204,0,2,204,5
4485,205,0,0,204,5
4486,205,0,1,204,5
4487,205,0,2,204,5
4488,206,0,0,204,5
4489,206,0,1,204,5
4490,206,0,2,204,5
4491,207,0,0,204,5
4492,207,0,1,204,5
4493,207,0,2,204,5
4494,1,0,0,205,5
4495,1,0,1,205,5
4496,1,0,2,205,5
4497,2,0,0,205,5
4498,2,0,1,205,5
4499,2,0,2,205,5
4500,3,0,0,205,5
4501,3,0,1,205,5
4502,3,0,2,205,5
4503,4,0,0,205,5
4504,4,0,1,205,5
4505,4,0,2,205,5
4506,5,0,0,205,5
4507,5,0,1,205,5
4508,5,0,2,205,5
4509,6,0,0,205,5
4510,6,0,1,205,5
4511,6,0,2,205,5
4512,7,0,0,205,5
4513,7,0,1,205,5
4514,7,0,2,205,5
4515,201,0,0,205,5
4516,201,0,1,205,5
4517,201,0,2,205,5
4518,202,0,0,205,5
4519,202,0,1,205,5
4520,202,0,2,205,5
4521,203,0,0,205,5
4522,203,0,1,205,5
4523,203,0,2,205,5
4524,204,0,0,205,5
4525,204,0,1,205,5
4526,204,0,2,205,5
4527,205,0,0,205,5
4528,205,0,1,205,5
4529,205,0,2,205,5
4530,206,0,0,205,5
4531,206,0,1,205,5
4532,206,0,2,205,5
4533,207,0,0,205,5
4534,207,0,1,205,5
4535,207,0,2,205,5
4536,1,0,0,206,5
4537,1,0,1,206,5
4538,1,0,2,206,5
4539,2,0,0,206,5
4540,2,0,1,206,5
4541,2,0,2,206,5
4542,3,0,0,206,5
4543,3,0,1,206,5
4544,3,0,2,206,5
4545,4,0,0,206,5
4546,4,0,1,206,5
4547,4,0,2,206,5
4548,5,0,0,206,5
4549,5,0,1,206,5
4550,5,0,2,206,5
4551,6,0,0,206,5
4552,6,0,1,206,5
4553,6,0,2,206,5
4554,7,0,0,206,5
4555,7,0,1,206,5
4556,7,0,2,206,5
4557,201,0,0,206,5
4558,201,0,1,206,5
4559,201,0,2,206,5
4560,202,0,0,206,5
4561,202,0,1,206,5
4562,202,0,2,206,5
4563,203,0,0,206,5
4564,203,0,1,206,5
4565,203,0,2,206,5
4566,204,0,0,206,5
4567,204,0,1,206,5
4568,204,0,2,206,5
4569,205,0,0,206,5
4570,205,0,1,206,5
4571,205,0,2,206,5
4572,206,0,0,206,5
4573,206,0,1,206,5
4574,206,0,2,206,5
4575,207,0,0,206,5
4576,207,0,1,206,5
4577,207,0,2,206,5
4578,1,0,0,207,5
4579,1,0,1,207,5
4580,1,0,2,207,5
4581,2,0,0,207,5
4582,2,0,1,207,5
4583,2,0,2,207,5
4584,3,0,0,207,5
4585,3,0,1,207,5
4586,3,0,2,207,5
4587,4,0,0,207,5
4588,4,0,1,207,5
4589,4,0,2,207,5
4590,5,0,0,207,5
4591,5,0,1,207,5
4592,5,0,2,207,5
4593,6,0,0,207,5
4594,6,0,1,207,5
4595,6,0,2,207,5
4596,7,0,0,207,5
4597,7,0,1,207,5
4598,7,0,2,207,5
4599,201,0,0,207,5
4600,201,0,1,207,5
4601,201,0,2,207,5
4602,202,0,0,207,5
4603,202,0,1,207,5
4604,202,0,2,207,5
4605,203,0,0,207,5
4606,203,0,1,207,5
4607,203,0,2,207,5
4608,204,0,0,207,5
4609,204,0,1,207,5
4610,204,0,2,207,5
4611,205,0,0,207,5
4612,205,0,1,207,5
4613,205,0,2,207,5
4614,206,0,0,207,5
4615,206,0,1,207,5
4616,206,0,2,207,5
4617,207,0,0,207,5
4618,207,0,1,207,5
4619,207,0,2,207,5
4620,1,0,0,101,5
4621,1,0,1,101,5
4622,1,0,2,101,5
4623,2,0,0,101,5
4624,2,0,1,101,5
4625,2,0,2,101,5
4626,3,0,0,101,5
4627,3,0,1,101,5
4628,3,0,2,101,5
4629,4,0,0,101,5
4630,4,0,1,101,5
4631,4,0,2,101,5
4632,5,0,0,101,5
4633,5,0,1,101,5
4634,5,0,2,101,5
4635,6,0,0,101,5
4636,6,0,1,101,5
4637,6,0,2,101,5
4638,7,0,0,101,5
4639,7,0,1,101,5
4640,7,0,2,101,5
4641,201,0,0,101,5
4642,201,0,1,101,5
4643,201,0,2,101,5
4644,202,0,0,101,5
4645,202,0,1,101,5
4646,202,0,2,101,5
4647,203,0,0,101,5
4648,203,0,1,101,5
4649,203,0,2,101,5
4650,204,0,0,101,5
4651,204,0,1,101,5
4652,204,0,2,101,5
4653,205,0,0,101,5
4654,205,0,1,101,5
4655,205,0,2,101,5
4656,206,0,0,101,5
4657,206,0,1,101,5
4658,206,0,2,101,5
4659,207,0,0,101,5
4660,207,0,1,101,5
4661,207,0,2,101,5
4662,1,0,0,102,5
4663,1,0,1,102,5
4664,1,0,2,102,5
4665,2,0,0,102,5
4666,2,0,1,102,5
4667,2,0,2,102,5
4668,3,0,0,102,5
4669,3,0,1,102,5
4670,3,0,2,102,5
4671,4,0,0,102,5
4672,4,0,1,102,5
4673,4,0,2,102,5
4674,5,0,0,102,5
4675,5,0,1,102,5
4676,5,0,2,102,5
4677,6,0,0,102,5
4678,6,0,1,102,5
4679,6,0,2,102,5
4680,7,0,0,102,5
4681,7,0,1,102,5
4682,7,0,2,102,5
4683,201,0,0,102,5
4684,201,0,1,102,5
4685,201,0,2,102,5
4686,202,0,0,102,5
4687,202,0,1,102,5
4688,202,0,2,102,5
4689,203,0,0,102,5
4690,203,0,1,102,5
4691,203,0,2,102,5
4692,204,0,0,102,5
4693,204,0,1,102,5
4694,204,0,2,102,5
4695,205,0,0,102,5
4696,205,0,1,102,5
4697,205,0,2,102,5
4698,206,0,0,102,5
4699,206,0,1,102,5
4700,206,0,2,102,5
4701,207,0,0,102,5
4702,207,0,1,102,5
4703,207,0,2,102,5
4704,1,0,0,103,5
4705,1,0,1,103,5
4706,1,0,2,103,5
4707,2,0,0,103,5
4708,2,0,1,103,5
4709,2,0,2,103,5
4710,3,0,0,103,5
4711,3,0,1,103,5
4712,3,0,2,103,5
4713,4,0,0,103,5
4714,4,0,1,103,5
4715,4,0,2,103,5
4716,5,0,0,103,5
4717,5,0,1,103,5
4718,5,0,2,103,5
4719,6,0,0,103,5
4720,6,0,1,103,5
4721,6,0,2,103,5
4722,7,0,0,103,5
4723,7,0,1,103,5
4724,7,0,2,103,5
4725,201,0,0,103,5
4726,201,0,1,103,5
4727,201,0,2,103,5
4728,202,0,0,103,5
4729,202,0,1,103,5
4730,202,0,2,103,5
4731,203,0,0,103,5
4732,203,0,1,103,5
4733,203,0,2,103,5
4734,204,0,0,103,5
4735,204,0,1,103,5
4736,204,0,2,103,5
4737,205,0,0,103,5
4738,205,0,1,103,5
4739,205,0,2,103,5
4740,206,0,0,103,5
4741,206,0,1,103,5
4742,206,0,2,103,5
4743,207,0,0,103,5
4744,207,0,1,103,5
4745,207,0,2,103,5
4746,1,0,0,104,5
4747,1,0,1,104,5
4748,1,0,2,104,5
4749,2,0,0,104,5
4750,2,0,1,104,5
4751,2,0,2,104,5
4752,3,0,0,104,5
4753,3,0,1,104,5
4754,3,0,2,104,5
4755,4,0,0,104,5
4756,4,0,1,104,5
4757,4,0,2,104,5
4758,5,0,0,104,5
4759,5,0,1,104,5
4760,5,0,2,104,5
4761,6,0,0,104,5
4762,6,0,1,104,5
4763,6,0,2,104,5
4764,7,0,0,104,5
4765,7,0,1,104,5
4766,7,0,2,104,5
4767,201,0,0,104,5
4768,201,0,1,104,5
4769,201,0,2,104,5
4770,202,0,0,104,5
4771,202,0,1,104,5
4772,202,0,2,104,5
4773,203,0,0,104,5
4774,203,0,1,104,5
4775,203,0,2,104,5
4776,204,0,0,104,5
4777,204,0,1,104,5
4778,204,0,2,104,5
4779,205,0,0,104,5
4780,205,0,1,104,5
4781,205,0,2,104,5
4782,206,0,0,104,5
4783,206,0,1,104,5
4784,206,0,2,104,5
4785,207,0,0,104,5
4786,207,0,1,104,5
4787,207,0,2,104,5
4788,1,0,0,105,5
4789,1,0,1,105,5
4790,1,0,2,105,5
4791,2,0,0,105,5
4792,2,0,1,105,5
4793,2,0,2,105,5
4794,3,0,0,105,5
4795,3,0,1,105,5
4796,3,0,2,105,5
4797,4,0,0,105,5
4798,4,0,1,105,5
4799,4,0,2,105,5
4800,5,0,0,105,5
4801,5,0,1,105,5
4802,5,0,2,105,5
4803,6,0,0,105,5
4804,6,0,1,105,5
4805,6,0,2,105,5
4806,7,0,0,105,5
4807,7,0,1,105,5
4808,7,0,2,105,5
4809,201,0,0,105,5
4810,201,0,1,105,5
4811,201,0,2,105,5
4812,202,0,0,105,5
4813,202,0,1,105,5
4814,202,0,2,105,5
4815,203,0,0,105,5
4816,203,0,1,105,5
4817,203,0,2,105,5
4818,204,0,0,105,5
4819,204,0,1,105,5
4820,204,0,2,105,5
4821,205,0,0,105,5
4822,205,0,1,105,5
4823,205,0,2,105,5
4824,206,0,0,105,5
4825,206,0,1,105,5
4826,206,0,2,105,5
4827,207,0,0,105,5
4828,207,0,1,105,5
4829,207,0,2,105,5
4830,1,0,0,106,5
4831,1,0,1,106,5
4832,1,0,2,106,5
4833,2,0,0,106,5
4834,2,0,1,106,5
4835,2,0,2,106,5
4836,3,0,0,106,5
4837,3,0,1,106,5
4838,3,0,2,106,5
4839,4,0,0,106,5
4840,4,0,1,106,5
4841,4,0,2,106,5
4842,5,0,0,106,5
4843,5,0,1,106,5
4844,5,0,2,106,5
4845,6,0,0,106,5
4846,6,0,1,106,5
4847,6,0,2,106,5
4848,7,0,0,106,5
4849,7,0,1,106,5
4850,7,0,2,106,5
4851,201,0,0,106,5
4852,201,0,1,106,5
4853,201,0,2,106,5
4854,202,0,0,106,5
4855,202,0,1,106,5
4856,202,0,2,106,5
4857,203,0,0,106,5
4858,203,0,1,106,5
4859,203,0,2,106,5
4860,204,0,0,106,5
4861,204,0,1,106,5
4862,204,0,2,106,5
4863,205,0,0,106,5
4864,205,0,1,106,5
4865,205,0,2,106,5
4866,206,0,0,106,5
4867,206,0,1,106,5
4868,206,0,2,106,5
4869,207,0,0,106,5
4870,207,0,1,106,5
4871,207,0,2,106,5
4872,1,0,0,107,5
4873,1,0,1,107,5
4874,1,0,2,107,5
4875,2,0,0,107,5
4876,2,0,1,107,5
4877,2,0,2,107,5
4878,3,0,0,107,5
4879,3,0,1,107,5
4880,3,0,2,107,5
4881,4,0,0,107,5
4882,4,0,1,107,5
4883,4,0,2,107,5
4884,5,0,0,107,5
4885,5,0,1,107,5
4886,5,0,2,107,5
4887,6,0,0,107,5
4888,6,0,1,107,5
4889,6,0,2,107,5
4890,7,0,0,107,5
4891,7,0,1,107,5
4892,7,0,2,107,5
4893,201,0,0,107,5
4894,201,0,1,107,5
4895,201,0,2,107,5
4896,202,0,0,107,5
4897,202,0,1,107,5
4898,202,0,2,107,5
4899,203,0,0,107,5
4900,203,0,1,107,5
4901,203,0,2,107,5
4902,204,0,0,107,5
4903,204,0,1,107,5
4904,204,0,2,107,5
4905,205,0,0,107,5
4906,205,0,1,107,5
4907,205,0,2,107,5
4908,206,0,0,107,5
4909,206,0,1,107,5
4910,206,0,2,107,5
4911,207,0,0,107,5
4912,207,0,1,107,5
4913,207,0,2,107,5
4914,1,0,0,108,5
4915,1,0,1,108,5
4916,1,0,2,108,5
4917,2,0,0,108,5
4918,2,0,1,108,5
4919,2,0,2,108,5
4920,3,0,0,108,5
4921,3,0,1,108,5
4922,3,0,2,108,5
4923,4,0,0,108,5
4924,4,0,1,108,5
4925,4,0,2,108,5
4926,5,0,0,108,5
4927,5,0,1,108,5
4928,5,0,2,108,5
4929,6,0,0,108,5
4930,6,0,1,108,5
4931,6,0,2,108,5
4932,7,0,0,108,5
4933,7,0,1,108,5
4934,7,0,2,108,5
4935,201,0,0,108,5
4936,201,0,1,108,5
4937,201,0,2,108,5
4938,202,0,0,108,5
4939,202,0,1,108,5
4940,202,0,2,108,5
4941,203,0,0,108,5
4942,203,0,1,108,5
4943,203,0,2,108,5
4944,204,0,0,108,5
4945,204,0,1,108,5
4946,204,0,2,108,5
4947,205,0,0,108,5
4948,205,0,1,108,5
4949,205,0,2,108,5
4950,206,0,0,108,5
4951,206,0,1,108,5
4952,206,0,2,108,5
4953,207,0,0,108,5
4954,207,0,1,108,5
4955,207,0,2,108,5
4956,1,0,0,109,5
4957,1,0,1,109,5
4958,1,0,2,109,5
4959,2,0,0,109,5
4960,2,0,1,109,5
4961,2,0,2,109,5
4962,3,0,0,109,5
4963,3,0,1,109,5
4964,3,0,2,109,5
4965,4,0,0,109,5
4966,4,0,1,109,5
4967,4,0,2,109,5
4968,5,0,0,109,5
4969,5,0,1,109,5
4970,5,0,2,109,5
4971,6,0,0,109,5
4972,6,0,1,109,5
4973,6,0,2,109,5
4974,7,0,0,109,5
4975,7,0,1,109,5
4976,7,0,2,109,5
4977,201,0,0,109,5
4978,201,0,1,109,5
4979,201,0,2,109,5
4980,202,0,0,109,5
4981,202,0,1,109,5
4982,202,0,2,109,5
4983,203,0,0,109,5
4984,203,0,1,109,5
4985,203,0,2,109,5
4986,204,0,0,109,5
4987,204,0,1,109,5
4988,204,0,2,109,5
4989,205,0,0,109,5
4990,205,0,1,109,5
4991,205,0,2,109,5
4992,206,0,0,109,5
4993,206,0,1,109,5
4994,206,0,2,109,5
4995,207,0,0,109,5
4996,207,0,1,109,5
4997,207,0,2,109,5
4998,1,0,0,110,5
4999,1,0,1,110,5
5000,1,0,2,110,5
5001,2,0,0,110,5
5002,2,0,1,110,5
5003,2,0,2,110,5
5004,3,0,0,110,5
5005,3,0,1,110,5
5006,3,0,2,110,5
5007,4,0,0,110,5
5008,4,0,1,110,5
5009,4,0,2,110,5
5010,5,0,0,110,5
5011,5,0,1,110,5
5012,5,0,2,110,5
5013,6,0,0,110,5
5014,6,0,1,110,5
5015,6,0,2,110,5
5016,7,0,0,110,5
5017,7,0,1,110,5
5018,7,0,2,110,5
5019,201,0,0,110,5
5020,201,0,1,110,5
5021,201,0,2,110,5
5022,202,0,0,110,5
5023,202,0,1,110,5
5024,202,0,2,110,5
5025,203,0,0,110,5
5026,203,0,1,110,5
5027,203,0,2,110,5
5028,204,0,0,110,5
5029,204,0,1,110,5
5030,204,0,2,110,5
5031,205,0,0,110,5
5032,205,0,1,110,5
5033,205,0,2,110,5
5034,206,0,0,110,5
5035,206,0,1,110,5
5036,206,0,2,110,5
5037,207,0,0,110,5
5038,207,0,1,110,5
5039,207,0,2,110,5
5040,1,0,0,1,6
5041,1,0,1,1,6
5042,1,0,2,1,6
5043,2,0,0,1,6
5044,2,0,1,1,6
5045,2,0,2,1,6
5046,3,0,0,1,6
5047,3,0,1,1,6
5048,3,0,2,1,6
5049,4,0,0,1,6
5050,4,0,1,1,6
5051,4,0,2,1,6
5052,5,0,0,1,6
5053,5,0,1,1,6
5054,5,0,2,1,6
5055,6,0,0,1,6
5056,6,0,1,1,6
5057,6,0,2,1,6
5058,7,0,0,1,6
5059,7,0,1,1,6
5060,7,0,2,1,6
5061,201,0,0,1,6
5062,201,0,1,1,6
5063,201,0,2,1,6
5064,202,0,0,1,6
5065,202,0,1,1,6
5066,202,0,2,1,6
5067,203,0,0,1,6
5068,203,0,1,1,6
5069,203,0,2,1,6
5070,204,0,0,1,6
5071,204,0,1,1,6
5072,204,0,2,1,6
5073,205,0,0,1,6
5074,205,0,1,1,6
5075,205,0,2,1,6
5076,206,0,0,1,6
5077,206,0,1,1,6
5078,206,0,2,1,6
5079,207,0,0,1,6
5080,207,0,1,1,6
5081,207,0,2,1,6
5082,1,0,0,2,6
5083,1,0,1,2,6
5084,1,0,2,2,6
5085,2,0,0,2,6
5086,2,0,1,2,6
5087,2,0,2,2,6
5088,3,0,0,2,6
5089,3,0,1,2,6
5090,3,0,2,2,6
5091,4,0,0,2,6
5092,4,0,1,2,6
5093,4,0,2,2,6
5094,5,0,0,2,6
5095,5,0,1,2,6
5096,5,0,2,2,6
5097,6,0,0,2,6
5098,6,0,1,2,6
5099,6,0,2,2,6
5100,7,0,0,2,6
5101,7,0,1,2,6
5102,7,0,2,2,6
5103,201,0,0,2,6
5104,201,0,1,2,6
5105,201,0,2,2,6
5106,202,0,0,2,6
5107,202,0,1,2,6
5108,202,0,2,2,6
5109,203,0,0,2,6
5110,203,0,1,2,6
5111,203,0,2,2,6
5112,204,0,0,2,6
5113,204,0,1,2,6
5114,204,0,2,2,6
5115,205,0,0,2,6
5116,205,0,1,2,6
5117,205,0,2,2,6
5118,206,0,0,2,6
5119,206,0,1,2,6
5120,206,0,2,2,6
5121,207,0,0,2,6
5122,207,0,1,2,6
5123,207,0,2,2,6
5124,1,0,0,3,6
5125,1,0,1,3,6
5126,1,0,2,3,6
5127,2,0,0,3,6
5128,2,0,1,3,6
5129,2,0,2,3,6
5130,3,0,0,3,6
5131,3,0,1,3,6
5132,3,0,2,3,6
5133,4,0,0,3,6
5134,4,0,1,3,6
5135,4,0,2,3,6
5136,5,0,0,3,6
5137,5,0,1,3,6
5138,5,0,2,3,6
5139,6,0,0,3,6
5140,6,0,1,3,6
5141,6,0,2,3,6
5142,7,0,0,3,6
5143,7,0,1,3,6
5144,7,0,2,3,6
5145,201,0,0,3,6
5146,201,0,1,3,6
5147,201,0,2,3,6
5148,202,0,0,3,6
5149,202,0,1,3,6
5150,202,0,2,3,6
5151,203,0,0,3,6
5152,203,0,1,3,6
5153,203,0,2,3,6
5154,204,0,0,3,6
5155,204,0,1,3,6
5156,204,0,2,3,6
5157,205,0,0,3,6
5158,205,0,1,3,6
5159,205,0,2,3,6
5160,206,0,0,3,6
5161,206,0,1,3,6
5162,206,0,2,3,6
5163,207,0,0,3,6
5164,207,0,1,3,6
5165,207,0,2,3,6
5166,1,0,0,4,6
5167,1,0,1,4,6
5168,1,0,2,4,6
5169,2,0,0,4,6
5170,2,0,1,4,6
5171,2,0,2,4,6
5172,3,0,0,4,6
5173,3,0,1,4,6
5174,3,0,2,4,6
5175,4,0,0,4,6
5176,4,0,1,4,6
5177,4,0,2,4,6
5178,5,0,0,4,6
5179,5,0,1,4,6
5180,5,0,2,4,6
5181,6,0,0,4,6
5182,6,0,1,4,6
5183,6,0,2,4,6
5184,7,0,0,4,6
5185,7,0,1,4,6
5186,7,0,2,4,6
5187,201,0,0,4,6
5188,201,0,1,4,6
5189,201,0,2,4,6
5190,202,0,0,4,6
5191,202,0,1,4,6
5192,202,0,2,4,6
5193,203,0,0,4,6
5194,203,0,1,4,6
5195,203,0,2,4,6
5196,204,0,0,4,6
5197,204,0,1,4,6
5198,204,0,2,4,6
5199,205,0,0,4,6
5200,205,0,1,4,6
5201,205,0,2,4,6
5202,206,0,0,4,6
5203,206,0,1,4,6
5204,206,0,2,4,6
5205,207,0,0,4,6
5206,207,0,1,4,6
5207,207,0,2,4,6
5208,1,0,0,5,6
5209,1,0,1,5,6
5210,1,0,2,5,6
5211,2,0,0,5,6
5212,2,0,1,5,6
5213,2,0,2,5,6
5214,3,0,0,5,6
5215,3,0,1,5,6
5216,3,0,2,5,6
5217,4,0,0,5,6
5218,4,0,1,5,6
5219,4,0,2,5,6
5220,5,0,0,5,6
5221,5,0,1,5,6
5222,5,0,2,5,6
5223,6,0,0,5,6
5224,6,0,1,5,6
5225,6,0,2,5,6
5226,7,0,0,5,6
5227,7,0,1,5,6
5228,7,0,2,5,6
5229,201,0,0,5,6
5230,201,0,1,5,6
5231,201,0,2,5,6
5232,202,0,0,5,6
5233,202,0,1,5,6
5234,202,0,2,5,6
5235,203,0,0,5,6
5236,203,0,1,5,6
5237,203,0,2,5,6
5238,204,0,0,5,6
5239,204,0,1,5,6
5240,204,0,2,5,6
5241,205,0,0,5,6
5242,205,0,1,5,6
5243,205,0,2,5,6
5244,206,0,0,5,6
5245,206,0,1,5,6
5246,206,0,2,5,6
5247,207,0,0,5,6
5248,207,0,1,5,6
5249,207,0,2,5,6
5250,1,0,0,6,6
5251,1,0,1,6,6
5252,1,0,2,6,6
5253,2,0,0,6,6
